_id,Index_,Event_Unique_ID,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Lat,Long,ObjectId,geometry,Longitude,Latitude
202,102,1041793,2005,D23,Shooting,2005-08-03T04:00:00,2,Mount Olive-Silverstone-Jamestown (2),,-79.5826111,202,"{u'type': u'Point', u'coordinates': (-79.5826111, 43.7339706)}",-79.5826111,43.7339706
203,103,1102449,2005,D42,Shooting,2005-08-05T04:00:00,117,L'Amoreaux (117),,-79.3331299,203,"{u'type': u'Point', u'coordinates': (-79.3331299, 43.7981796)}",-79.3331299,43.7981796
204,104,1068304,2005,D51,Shooting,2005-08-07T04:00:00,71,Cabbagetown-South St.James Town (71),,-79.3755188,204,"{u'type': u'Point', u'coordinates': (-79.3755188, 43.665741)}",-79.3755188,43.665741
205,105,1068304,2005,D51,Shooting,2005-08-07T04:00:00,71,Cabbagetown-South St.James Town (71),,-79.3755188,205,"{u'type': u'Point', u'coordinates': (-79.3755188, 43.665741)}",-79.3755188,43.665741
206,106,985817,2005,D23,Shooting,2005-08-13T04:00:00,8,Humber Heights-Westmount (8),,-79.5205917,206,"{u'type': u'Point', u'coordinates': (-79.5205917, 43.6958237)}",-79.5205917,43.6958237
207,107,1156816,2005,D51,Shooting,2005-08-15T04:00:00,71,Cabbagetown-South St.James Town (71),,-79.3746796,207,"{u'type': u'Point', u'coordinates': (-79.3746796, 43.6670952)}",-79.3746796,43.6670952
208,108,1072514,2005,D54,Shooting,2005-08-16T04:00:00,44,Flemingdon Park (44),,-79.3349533,208,"{u'type': u'Point', u'coordinates': (-79.3349533, 43.7187347)}",-79.3349533,43.7187347
209,109,117846,2005,D41,Other,2005-08-18T04:00:00,127,Bendale (127),,-79.2666245,209,"{u'type': u'Point', u'coordinates': (-79.2666245, 43.7581253)}",-79.2666245,43.7581253
210,110,1183577,2005,D22,Other,2005-08-20T04:00:00,18,New Toronto (18),,-79.5074844,210,"{u'type': u'Point', u'coordinates': (-79.5074844, 43.6030045)}",-79.5074844,43.6030045
211,111,1189864,2005,D42,Shooting,2005-08-25T04:00:00,139,Scarborough Village (139),,-79.2205582,211,"{u'type': u'Point', u'coordinates': (-79.2205582, 43.742836)}",-79.2205582,43.742836
212,112,761120,2005,D31,Shooting,2005-08-30T04:00:00,25,Glenfield-Jane Heights (25),,-79.5095215,212,"{u'type': u'Point', u'coordinates': (-79.5095215, 43.7391281)}",-79.5095215,43.7391281
213,113,1178414,2005,D51,Other,2005-08-31T04:00:00,73,Moss Park (73),,-79.3701248,213,"{u'type': u'Point', u'coordinates': (-79.3701248, 43.6561661)}",-79.3701248,43.6561661
214,114,1389771,2005,D33,Stabbing,2005-09-06T04:00:00,42,Banbury-Don Mills (42),,-79.3436584,214,"{u'type': u'Point', u'coordinates': (-79.3436584, 43.7402763)}",-79.3436584,43.7402763
215,115,1101797,2005,D31,Shooting,2005-09-08T04:00:00,28,Rustic (28),,-79.5022736,215,"{u'type': u'Point', u'coordinates': (-79.5022736, 43.7049217)}",-79.5022736,43.7049217
216,116,739598,2005,D14,Shooting,2005-09-09T04:00:00,82,Niagara (82),,-79.3992004,216,"{u'type': u'Point', u'coordinates': (-79.3992004, 43.6352386)}",-79.3992004,43.6352386
217,117,1096519,2005,D31,Shooting,2005-09-10T04:00:00,24,Black Creek (24),,-79.5147705,217,"{u'type': u'Point', u'coordinates': (-79.5147705, 43.7672119)}",-79.5147705,43.7672119
218,118,1203047,2005,D31,Shooting,2005-09-13T04:00:00,25,Glenfield-Jane Heights (25),,-79.5163422,218,"{u'type': u'Point', u'coordinates': (-79.5163422, 43.7518959)}",-79.5163422,43.7518959
219,119,1139553,2005,D14,Shooting,2005-09-16T04:00:00,85,South Parkdale (85),,-79.4347229,219,"{u'type': u'Point', u'coordinates': (-79.4347229, 43.6374626)}",-79.4347229,43.6374626
220,120,1156513,2005,D23,Shooting,2005-09-16T04:00:00,5,Elms-Old Rexdale (5),,-79.5493622,220,"{u'type': u'Point', u'coordinates': (-79.5493622, 43.7272911)}",-79.5493622,43.7272911
221,121,1156513,2005,D23,Shooting,2005-09-16T04:00:00,5,Elms-Old Rexdale (5),,-79.5493622,221,"{u'type': u'Point', u'coordinates': (-79.5493622, 43.7272911)}",-79.5493622,43.7272911
222,122,1156513,2005,D23,Shooting,2005-09-16T04:00:00,5,Elms-Old Rexdale (5),,-79.5493622,222,"{u'type': u'Point', u'coordinates': (-79.5493622, 43.7272911)}",-79.5493622,43.7272911
223,123,1228892,2005,D54,Other,2005-09-22T04:00:00,58,Old East York (58),,-79.3352661,223,"{u'type': u'Point', u'coordinates': (-79.3352661, 43.6945457)}",-79.3352661,43.6945457
224,124,1141576,2005,D42,Stabbing,2005-10-01T04:00:00,136,West Hill (136),,-79.1626282,224,"{u'type': u'Point', u'coordinates': (-79.1626282, 43.7703972)}",-79.1626282,43.7703972
225,125,1325246,2005,D23,Shooting,2005-10-22T04:00:00,2,Mount Olive-Silverstone-Jamestown (2),,-79.5885315,225,"{u'type': u'Point', u'coordinates': (-79.5885315, 43.7386971)}",-79.5885315,43.7386971
226,126,1265274,2005,D23,Shooting,2005-10-23T04:00:00,2,Mount Olive-Silverstone-Jamestown (2),,-79.5917053,226,"{u'type': u'Point', u'coordinates': (-79.5917053, 43.7367744)}",-79.5917053,43.7367744
227,127,1265274,2005,D23,Shooting,2005-10-23T04:00:00,2,Mount Olive-Silverstone-Jamestown (2),,-79.5917053,227,"{u'type': u'Point', u'coordinates': (-79.5917053, 43.7367744)}",-79.5917053,43.7367744
228,128,1317338,2005,D42,Shooting,2005-11-01T05:00:00,117,L'Amoreaux (117),,-79.3331299,228,"{u'type': u'Point', u'coordinates': (-79.3331299, 43.7981796)}",-79.3331299,43.7981796
229,129,1345445,2005,D13,Shooting,2005-11-09T05:00:00,108,Briar Hill-Belgravia (108),,-79.4427948,229,"{u'type': u'Point', u'coordinates': (-79.4427948, 43.6973038)}",-79.4427948,43.6973038
230,130,1356083,2005,D32,Stabbing,2005-11-12T05:00:00,51,Willowdale East (51),,-79.4065704,230,"{u'type': u'Point', u'coordinates': (-79.4065704, 43.7565041)}",-79.4065704,43.7565041
231,131,1322417,2005,D12,Shooting,2005-11-14T05:00:00,91,Weston-Pellam Park (91),,-79.4636307,231,"{u'type': u'Point', u'coordinates': (-79.4636307, 43.6807251)}",-79.4636307,43.6807251
232,132,1258191,2005,D23,Shooting,2005-11-18T05:00:00,2,Mount Olive-Silverstone-Jamestown (2),,-79.5933151,232,"{u'type': u'Point', u'coordinates': (-79.5933151, 43.741787)}",-79.5933151,43.741787
233,133,1293148,2005,D54,Other,2005-11-02T05:00:00,54,O'Connor-Parkview (54),,-79.3015747,233,"{u'type': u'Point', u'coordinates': (-79.3015747, 43.7153091)}",-79.3015747,43.7153091
234,134,1337264,2005,D41,Stabbing,2005-11-26T05:00:00,126,Dorset Park (126),,-79.2779083,234,"{u'type': u'Point', u'coordinates': (-79.2779083, 43.7454643)}",-79.2779083,43.7454643
235,135,1428567,2005,D11,Shooting,2005-11-29T05:00:00,93,Dovercourt-Wallace Emerson-Junction (93),,-79.4486847,235,"{u'type': u'Point', u'coordinates': (-79.4486847, 43.6595802)}",-79.4486847,43.6595802
236,136,812174,2005,D31,Other,2005-01-26T05:00:00,24,Black Creek (24),,-79.5214233,236,"{u'type': u'Point', u'coordinates': (-79.5214233, 43.7732086)}",-79.5214233,43.7732086
237,137,1440086,2005,D31,Shooting,2005-12-01T05:00:00,21,HUmber Summit (21),,-79.5438232,237,"{u'type': u'Point', u'coordinates': (-79.5438232, 43.7729378)}",-79.5438232,43.7729378
238,138,1283750,2005,D14,Other,2005-11-05T05:00:00,85,South Parkdale (85),,-79.4345169,238,"{u'type': u'Point', u'coordinates': (-79.4345169, 43.6410294)}",-79.4345169,43.6410294
239,139,1439907,2005,D53,Other,2005-12-16T05:00:00,102,Forest Hill North (102),,-79.426857,239,"{u'type': u'Point', u'coordinates': (-79.426857, 43.7071075)}",-79.426857,43.7071075
240,140,1443414,2005,D31,Shooting,2005-12-23T05:00:00,25,Glenfield-Jane Heights (25),,-79.5166931,240,"{u'type': u'Point', u'coordinates': (-79.5166931, 43.7518578)}",-79.5166931,43.7518578
241,141,1229258,2005,D52,Shooting,2005-12-26T05:00:00,64,Woodbine Corridor (64),,-79.318222,241,"{u'type': u'Point', u'coordinates': (-79.318222, 43.6845245)}",-79.318222,43.6845245
242,142,1158528,2005,D32,Stabbing,2005-09-19T04:00:00,33,Clanton Park (33),,-79.4400864,242,"{u'type': u'Point', u'coordinates': (-79.4400864, 43.7361107)}",-79.4400864,43.7361107
